VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2015-03-13 10:32:41,2015-03-13 10:36:05,N,1,-73.943611145019531,40.799495697021484,-73.95538330078125,40.804378509521484,1,.72,4.5,0,0.5,1.06,0,,0.3,6.36,1,1,,
2,2015-03-28 22:47:43,2015-03-28 22:50:03,N,1,-73.965904235839844,40.677978515625,-73.962905883789063,40.673023223876953,1,.43,3.5,0.5,0.5,0.96,0,,0.3,5.76,1,1,,
2,2015-03-17 08:26:57,2015-03-17 08:34:00,N,1,-73.945220947265625,40.746109008789063,-73.95538330078125,40.737331390380859,1,1.32,7,0,0.5,1.95,0,,0.3,9.75,1,1,,
1,2015-03-21 06:02:21,2015-03-21 06:08:02,N,1,-73.959197998046875,40.676605224609375,-73.952064514160156,40.664653778076172,2,1.20,6.5,0,0.5,0,0,,0.3,7.3,2,1,,
2,2015-03-21 14:12:37,2015-03-21 14:20:02,N,1,-73.8712158203125,40.751487731933594,-73.867897033691406,40.746410369873047,2,.72,6.5,0,0.5,0,0,,0.3,7.3,2,1,,
2,2015-03-10 08:31:10,2015-03-10 09:18:44,N,1,-73.927024841308594,40.865646362304688,-73.886032104492187,40.772361755371094,1,10.22,41.5,0,0.5,3,5.33,,0.3,50.63,1,1,,
2,2015-03-31 21:21:54,2015-03-31 21:44:53,N,1,-73.957801818847656,40.717769622802734,-73.9171142578125,40.762577056884766,1,4.85,18.5,0.5,0.5,3.96,0,,0.3,23.76,1,1,,
1,2015-03-12 09:37:32,2015-03-12 09:56:57,N,1,-73.954742431640625,40.805416107177734,-73.982139587402344,40.767948150634766,1,3.30,15,0,0.5,1,0,,0.3,16.8,1,1,,
1,2015-03-28 11:42:52,2015-03-28 11:46:20,N,1,-73.931686401367188,40.765377044677734,-73.946403503417969,40.755001068115234,2,1.20,5.5,0,0.5,0,0,,0.3,6.3,2,1,,
1,2015-03-11 12:23:25,2015-03-11 12:33:59,N,1,-73.950279235839844,40.821491241455078,-73.937324523925781,40.809234619140625,1,1.60,9,0,0.5,0,0,,0.3,9.8,2,1,,
2,2015-03-14 00:09:59,2015-03-14 00:17:15,N,1,-73.945915222167969,40.693271636962891,-73.933990478515625,40.687381744384766,1,1.16,7,0.5,0.5,2.08,0,,0.3,10.38,1,1,,
2,2015-03-15 18:07:04,2015-03-15 18:13:45,N,1,-73.874298095703125,40.735088348388672,-73.873703002929688,40.744728088378906,1,.92,6,0,0.5,0,0,,0.3,6.8,2,1,,
2,2015-03-07 09:07:13,2015-03-07 09:18:26,N,1,-73.950637817382813,40.785896301269531,-73.97509765625,40.762210845947266,1,2.37,10.5,0,0.5,0,0,,0.3,11.3,1,1,,
1,2015-03-18 20:37:10,2015-03-18 20:54:40,N,1,-73.949996948242188,40.654960632324219,-73.895660400390625,40.654216766357422,1,3.20,14,0.5,0.5,0,0,,0.3,15.3,2,1,,
1,2015-03-17 20:20:04,2015-03-17 20:26:37,N,1,-73.94439697265625,40.686962127685547,-73.949333190917969,40.696296691894531,2,.80,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,2015-03-08 03:33:05,2015-03-08 03:37:33,N,1,-73.890640258789063,40.746421813964844,-73.90545654296875,40.753410339355469,1,.92,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,2015-03-24 13:50:37,2015-03-24 13:59:22,N,1,-73.953231811523438,40.788673400878906,-73.946578979492187,40.779045104980469,1,1.06,7.5,0,0.5,0,0,,0.3,8.3,2,1,,
2,2015-03-25 11:27:13,2015-03-25 11:32:12,N,1,-73.911827087402344,40.775398254394531,-73.924339294433594,40.771835327148438,1,.83,5.5,0,0.5,0,0,,0.3,6.3,2,1,,
2,2015-03-16 19:47:31,2015-03-16 19:51:38,N,1,-73.94696044921875,40.688156127929688,-73.959724426269531,40.688205718994141,2,.84,5.5,1,0.5,0,0,,0.3,7.3,2,1,,
2,2015-03-22 23:44:24,2015-03-22 23:45:44,N,1,-73.937599182128906,40.758258819580078,-73.937652587890625,40.757820129394531,1,.00,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,,
2,2015-03-03 16:58:12,2015-03-03 17:07:10,N,1,-73.948013305664062,40.804683685302734,-73.941200256347656,40.799270629882813,1,.65,7,1,0.5,1.76,0,,0.3,10.56,1,1,,
2,2015-03-25 14:26:39,2015-03-25 14:31:07,N,1,-73.9503173828125,40.680503845214844,-73.95318603515625,40.690422058105469,2,.89,5.5,0,0.5,0,0,,0.3,6.3,2,1,,
2,2015-03-03 13:25:31,2015-03-03 14:03:46,N,1,-73.967666625976562,40.710674285888672,-73.998619079589844,40.763969421386719,5,6.37,29,0,0.5,3,0,,0.3,32.8,1,1,,
1,2015-03-21 20:26:09,2015-03-21 20:33:15,N,1,-73.944931030273438,40.823871612548828,-73.961227416992188,40.806770324707031,1,1.70,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
1,2015-03-27 22:36:12,2015-03-27 22:50:53,N,1,-73.941909790039062,40.828052520751953,-73.956832885742188,40.776668548583984,1,5.80,17.5,0.5,0.5,0,0,,0.3,18.8,2,1,,
2,2015-03-13 18:47:11,2015-03-13 18:59:53,N,1,-73.962921142578125,40.673725128173828,-73.938346862792969,40.6656494140625,5,2.06,10.5,1,0.5,0,0,,0.3,12.3,2,1,,
2,2015-03-21 22:20:24,2015-03-21 22:26:44,N,1,-73.963668823242188,40.803184509277344,-73.954299926757812,40.819816589355469,2,1.41,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,2015-03-04 21:28:10,2015-03-04 21:38:26,N,1,-73.871292114257813,40.734142303466797,-73.879997253417969,40.752182006835938,1,1.66,8.5,0.5,0.5,3,0,,0.3,12.8,1,1,,
2,2015-03-28 15:41:09,2015-03-28 15:49:41,N,1,-73.923171997070313,40.764675140380859,-73.91168212890625,40.7572021484375,1,.87,7,0,0.5,0,0,,0.3,7.8,2,1,,
2,2015-03-08 23:04:29,2015-03-08 23:13:08,N,1,-73.855941772460938,40.743576049804688,-73.821426391601563,40.739837646484375,1,2.51,10,0.5,0.5,1,0,,0.3,12.3,1,1,,
2,2015-03-08 13:36:08,2015-03-08 13:57:50,N,1,-73.949539184570312,40.801948547363281,-73.955902099609375,40.767963409423828,1,3.26,15.5,0,0.5,0,0,,0.3,16.3,2,1,,
2,2015-03-24 13:40:00,2015-03-24 13:53:22,N,1,-73.828887939453125,40.759963989257813,-73.873130798339844,40.766815185546875,1,3.94,14,0,0.5,2.96,0,,0.3,17.76,1,1,,
2,2015-03-24 18:51:53,2015-03-24 19:05:24,N,1,-73.907020568847656,40.850265502929687,-73.861686706542969,40.821491241455078,1,3.70,13.5,1,0.5,0,0,,0.3,15.3,2,1,,
2,2015-03-11 18:10:11,2015-03-11 18:18:46,N,1,-73.985954284667969,40.691032409667969,-73.997268676757813,40.691127777099609,1,1.14,7.5,1,0.5,0,0,,0.3,9.3,2,1,,
2,2015-03-03 18:17:31,2015-03-03 18:20:33,N,1,-73.959953308105469,40.813735961914062,-73.96014404296875,40.808048248291016,1,.52,4,1,0.5,1.16,0,,0.3,6.96,1,1,,
2,2015-03-03 22:01:17,2015-03-03 22:13:29,N,1,-73.951301574707031,40.809986114501953,-73.924201965332031,40.834506988525391,5,2.55,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,,
1,2015-03-18 10:58:59,2015-03-18 11:00:32,N,1,-73.946708679199219,40.797264099121094,-73.941139221191406,40.804931640625,1,.60,4,0,0.5,0.95,0,,0.3,5.75,1,1,,
1,2015-03-23 07:59:53,2015-03-23 08:04:54,N,1,-73.956466674804688,40.802467346191406,-73.957679748535156,40.810371398925781,1,1.00,5.5,0,0.5,0,0,,0.3,6.3,2,1,,
2,2015-03-07 00:13:36,2015-03-07 00:17:16,N,1,-73.954048156738281,40.714061737060547,-73.947303771972656,40.719905853271484,2,.62,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1,,
2,2015-03-02 11:09:09,2015-03-02 11:29:56,N,1,-73.953155517578125,40.788536071777344,-73.951004028320312,40.770725250244141,1,1.80,13.5,0,0.5,1.75,0,,0.3,16.05,1,1,,
2,2015-03-30 08:25:59,2015-03-30 08:33:19,N,1,-73.903465270996094,40.814731597900391,-73.913200378417969,40.819835662841797,1,1.16,7,0,0.5,0,0,,0.3,7.8,2,1,,
2,2015-03-25 00:45:35,2015-03-25 00:51:15,N,1,-73.892311096191406,40.746898651123047,-73.899032592773438,40.734222412109375,1,1.24,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,,
1,2015-03-17 07:38:19,2015-03-17 07:46:08,N,1,-73.940582275390625,40.824676513671875,-73.949432373046875,40.803722381591797,3,1.70,8,0,0.5,1,0,,0.3,9.8,1,1,,
2,2015-03-12 15:36:43,2015-03-12 15:45:34,N,1,-73.884811401367188,40.747596740722656,-73.902099609375,40.748588562011719,1,1.16,7.5,0,0.5,0,0,,0.3,8.3,2,1,,
2,2015-03-30 07:43:57,2015-03-30 07:52:56,N,1,-73.966880798339844,40.632896423339844,-73.980087280273437,40.636257171630859,1,.99,7,0,0.5,1.4,0,,0,8.9,1,1,,
2,2015-03-02 08:30:56,2015-03-02 09:05:13,N,1,-73.949676513671875,40.78497314453125,-73.990936279296875,40.751026153564453,1,4.26,22,0,0.5,3.5,0,,0.3,26.3,1,1,,
2,2015-03-26 09:14:51,2015-03-26 09:27:40,N,1,-73.95904541015625,40.809471130371094,-73.937484741210938,40.823619842529297,1,1.94,10.5,0,0.5,0,0,,0.3,11.3,1,1,,
2,2015-03-08 01:29:41,2015-03-08 01:35:24,N,1,-73.925323486328125,40.7618408203125,-73.912734985351562,40.774364471435547,2,1.10,6,0.5,0.5,1.1,0,,0.3,8.4,1,1,,
2,2015-03-27 00:27:56,2015-03-27 00:43:44,N,1,-73.955268859863281,40.736610412597656,-73.975334167480469,40.752178192138672,1,4.83,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1,,
2,2015-03-28 21:37:12,2015-03-28 22:02:36,N,1,-73.992210388183594,40.666061401367188,-73.962310791015625,40.716182708740234,1,5.70,22.5,0.5,0.5,4.76,0,,0.3,28.56,1,1,,
2,2015-03-15 07:12:07,2015-03-15 07:30:06,N,1,-73.944328308105469,40.824806213378906,-73.971939086914063,40.76611328125,1,6.39,21.5,0,0.5,4.46,0,,0.3,26.76,1,1,,
2,2015-03-08 07:51:54,2015-03-08 08:23:12,N,1,-73.999488830566406,40.574993133544922,-74.004768371582031,40.676036834716797,1,12.26,37,0,0.5,0,0,,0.3,37.8,1,1,,
2,2015-03-02 15:52:41,2015-03-02 16:12:01,N,1,-73.951591491699219,40.793731689453125,-73.953193664550781,40.778934478759766,1,1.36,12.5,0,0.5,3.32,0,,0.3,16.62,1,1,,
2,2015-03-16 21:48:58,2015-03-16 21:52:51,N,1,-73.890830993652344,40.746810913085938,-73.879531860351562,40.748737335205078,5,.65,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,,
1,2015-03-24 09:04:58,2015-03-24 09:13:48,N,1,-73.939399719238281,40.805137634277344,-73.915618896484375,40.809684753417969,3,1.70,8.5,0,0.5,1.85,0,,0.3,11.15,1,1,,
1,2015-03-26 13:33:37,2015-03-26 13:52:17,N,1,-73.990577697753906,40.68658447265625,-74.008407592773438,40.720893859863281,1,2.90,14,0,0.5,1,0,,0.3,15.8,1,1,,
1,2015-03-16 17:54:03,2015-03-16 18:01:57,N,1,-73.945266723632812,40.799457550048828,-73.937240600585937,40.818962097167969,1,1.70,8,1,0.5,0,0,,0.3,9.8,2,1,,
1,2015-03-20 08:38:20,2015-03-20 08:59:11,N,1,-73.910858154296875,40.677299499511719,-73.956611633300781,40.690837860107422,2,3.20,15.5,0,0.5,0,0,,0.3,16.3,2,1,,
2,2015-03-08 01:58:42,2015-03-08 03:00:35,N,1,-73.959442138671875,40.718257904052734,-73.957176208496094,40.72259521484375,1,.41,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,,
2,2015-03-08 05:32:34,2015-03-08 05:41:29,N,1,-73.933769226074219,40.694171905517578,-73.90618896484375,40.682655334472656,1,2.05,9,0.5,0.5,0,0,,0.3,10.3,1,1,,
2,2015-03-28 23:47:03,2015-03-28 23:52:47,N,1,-73.890533447265625,40.746406555175781,-73.885208129882813,40.735080718994141,1,1.19,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,,
1,2015-03-10 15:26:46,2015-03-10 15:42:25,N,1,-73.953132629394531,40.791183471679687,-73.981231689453125,40.774284362792969,1,2.40,12,0,0.5,0,0,,0.3,12.8,2,1,,
2,2015-03-03 23:18:48,2015-03-03 23:23:43,N,1,-73.989990234375,40.696010589599609,-73.997489929199219,40.691726684570313,1,.99,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,,
2,2015-03-20 08:44:36,2015-03-20 08:57:26,N,1,-73.830474853515625,40.759571075439453,-73.779937744140625,40.780128479003906,2,5.54,17.5,0,0.5,0,0,,0.3,18.3,2,1,,
2,2015-03-25 20:34:43,2015-03-25 20:42:01,N,1,-73.952606201171875,40.786510467529297,-73.9476318359375,40.775993347167969,1,1.11,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,,
2,2015-03-07 20:43:53,2015-03-07 20:48:43,N,1,-73.949974060058594,40.722324371337891,-73.957733154296875,40.722072601318359,1,.64,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
1,2015-03-25 13:58:24,2015-03-25 14:01:33,N,1,-73.941413879394531,40.798477172851562,-73.93212890625,40.795032501220703,1,.60,4,0,0.5,0,0,,0.3,4.8,2,1,,
2,2015-03-02 17:57:37,2015-03-02 18:06:34,N,1,-73.953887939453125,40.742607116699219,-73.949020385742188,40.724380493164062,1,1.41,7.5,1,0.5,0,0,,0.3,9.3,2,1,,
2,2015-03-17 22:08:56,2015-03-17 22:17:29,N,1,-73.99200439453125,40.690353393554688,-73.97528076171875,40.687164306640625,1,.97,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
1,2015-03-11 16:01:38,2015-03-11 16:10:45,N,1,-73.926162719726563,40.771965026855469,-73.940528869628906,40.755840301513672,2,1.30,8,1,0.5,0,0,,0.3,9.8,1,1,,
1,2015-03-20 22:57:00,2015-03-20 23:12:13,N,1,-73.925384521484375,40.761920928955078,-73.94012451171875,40.808975219726563,1,4.60,16,0.5,0.5,0,5.33,,0.3,22.63,2,1,,
1,2015-03-22 18:35:53,2015-03-22 18:39:19,N,1,-73.992340087890625,40.689338684082031,-73.999916076660156,40.687248229980469,1,.60,4.5,0,0.5,0,0,,0.3,5.3,2,1,,
2,2015-03-14 23:21:43,2015-03-14 23:37:50,N,1,-73.867996215820312,40.749439239501953,-73.903160095214844,40.748485565185547,5,2.31,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,,
2,2015-03-07 08:21:03,2015-03-07 08:38:34,N,1,-73.918647766113281,40.742992401123047,-73.832206726074219,40.762786865234375,1,6.61,21.5,0,0.5,0,0,,0.3,22.3,2,1,,
1,2015-03-07 07:07:15,2015-03-07 07:17:04,N,1,-73.951339721679688,40.68939208984375,-73.980972290039063,40.689075469970703,1,2.40,10,0,0.5,0,0,,0.3,10.8,2,1,,
2,2015-03-14 18:43:02,2015-03-14 18:49:45,N,1,-73.826545715332031,40.760395050048828,-73.809890747070313,40.751430511474609,1,1.37,6.5,0,0.5,0,0,,0.3,7.3,2,1,,
2,2015-03-09 06:25:53,2015-03-09 06:57:12,N,1,-73.886322021484375,40.840030670166016,-73.861915588378906,40.768424987792969,1,9.40,31,0,0.5,0,0,,0.3,31.8,2,1,,
2,2015-03-11 20:26:13,2015-03-11 20:30:53,N,1,-73.91754150390625,40.770046234130859,-73.924201965332031,40.763603210449219,1,.76,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,2015-03-05 21:26:07,2015-03-05 21:37:46,N,1,-73.904289245605469,40.875736236572266,-73.917991638183594,40.838775634765625,1,4.07,14.5,0.5,0.5,0,0,,0.3,15.8,2,1,,
2,2015-03-05 23:05:07,2015-03-05 23:13:57,N,1,-73.84429931640625,40.721378326416016,-73.812881469726562,40.720218658447266,1,2.69,10,0.5,0.5,0,0,,0.3,11.3,2,1,,
2,2015-03-21 18:35:33,2015-03-21 18:41:44,N,1,-73.95574951171875,40.676998138427734,-73.977676391601562,40.684329986572266,1,1.40,7,0,0.5,1.56,0,,0.3,9.36,1,1,,
2,2015-03-22 00:12:05,2015-03-22 00:21:59,N,1,-73.878150939941406,40.748233795166016,-73.903671264648437,40.753643035888672,2,1.81,9,0.5,0.5,0,0,,0.3,10.3,2,1,,
1,2015-03-08 13:56:27,2015-03-08 14:02:12,N,1,-73.946807861328125,40.808322906494141,-73.957595825195313,40.814891815185547,3,.70,5.5,0,0.5,1.25,0,,0.3,7.55,1,1,,
2,2015-03-22 03:28:06,2015-03-22 03:30:42,N,1,-73.860214233398438,40.832851409912109,-73.837265014648438,40.816394805908203,1,2.02,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
1,2015-03-20 17:36:35,2015-03-20 18:27:25,N,1,-73.990859985351563,40.692268371582031,-73.981376647949219,40.611522674560547,1,9.40,37,1,0.5,0,0,,0.3,38.8,2,1,,
2,2015-03-05 09:24:29,2015-03-05 09:37:27,N,1,-73.998023986816406,40.660331726074219,-73.978317260742188,40.684146881103516,1,1.93,10,0,0.5,2.16,0,,0.3,12.96,1,1,,
2,2015-03-10 20:41:32,2015-03-10 20:56:15,N,1,-73.954116821289062,40.729747772216797,-73.929656982421875,40.759403228759766,1,3.01,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,,
2,2015-03-07 13:25:43,2015-03-07 13:48:44,N,1,-73.981391906738281,40.667198181152344,-73.994728088378906,40.697856903076172,1,3.14,16,0,0.5,3.36,0,,0.3,20.16,1,1,,
2,2015-03-24 13:13:59,2015-03-24 13:23:07,N,1,-73.925743103027344,40.828048706054687,-73.942161560058594,40.828891754150391,1,.99,7.5,0,0.5,0,0,,0.3,8.3,2,1,,
2,2015-03-07 18:11:26,2015-03-07 18:54:49,N,1,-73.91656494140625,40.869430541992187,-74.003814697265625,40.725528717041016,1,12.14,41,0,0.5,6,0,,0.3,47.8,1,1,,
1,2015-03-03 23:50:15,2015-03-03 23:58:12,N,1,-73.891136169433594,40.746925354003906,-73.869148254394531,40.751956939697266,1,1.30,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
2,2015-03-06 23:22:37,2015-03-06 23:26:56,N,1,-73.964340209960937,40.693656921386719,-73.982582092285156,40.693679809570313,1,.96,5.5,0.5,0.5,0,0,,0.3,6.8,1,1,,
2,2015-03-31 15:19:48,2015-03-31 15:27:35,N,1,-73.915107727050781,40.752227783203125,-73.900802612304687,40.739906311035156,1,1.58,7.5,0,0.5,0,0,,0.3,8.3,2,1,,
2,2015-03-27 20:00:54,2015-03-27 20:06:35,N,1,-73.874374389648438,40.828720092773437,-73.86724853515625,40.819221496582031,1,.98,6,1,0.5,0,0,,0.3,7.8,2,1,,
2,2015-03-23 08:43:33,2015-03-23 09:13:26,N,1,-73.981735229492188,40.658885955810547,-73.992103576660156,40.694850921630859,3,3.53,19.5,0,0.5,0,0,,0.3,20.3,2,1,,
1,2015-03-31 19:47:15,2015-03-31 19:53:20,N,1,-73.953582763671875,40.790798187255859,-73.967430114746094,40.793754577636719,1,.90,6,1,0.5,1,0,,0.3,8.8,1,1,,
2,2015-03-09 16:58:43,2015-03-09 17:29:03,N,1,-73.940422058105469,40.747898101806641,-73.853523254394531,40.735652923583984,2,7.29,26.5,1,0.5,0,0,,0.3,28.3,2,1,,
2,2015-03-23 01:26:12,2015-03-23 01:28:02,N,1,-73.9541015625,40.724636077880859,-73.958824157714844,40.721012115478516,1,.27,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,,
2,2015-03-27 00:35:53,2015-03-27 00:43:57,N,1,-73.891456604003906,40.746883392333984,-73.876983642578125,40.758602142333984,2,1.47,8,0.5,0.5,0,0,,0.3,9.3,2,1,,
2,2015-03-04 08:50:33,2015-03-04 09:00:51,N,1,-73.984039306640625,40.695697784423828,-74.009063720703125,40.711708068847656,1,2.10,10,0,0.5,2.7,0,,0.3,13.5,1,1,,
2,2015-03-14 16:10:58,2015-03-14 16:32:37,N,1,-73.945045471191406,40.808609008789063,-74.003669738769531,40.756431579589844,1,6.09,22,0,0.5,6.84,0,,0.3,29.64,1,1,,
1,2015-03-13 07:55:10,2015-03-13 07:55:15,N,1,-73.944969177246094,40.816745758056641,-73.9447021484375,40.816726684570313,1,.00,2.5,0,0.5,0,0,,0.3,3.3,1,1,,
2,2015-03-14 16:38:22,2015-03-14 16:45:43,N,1,-73.953376770019531,40.822471618652344,-73.965301513671875,40.805690765380859,1,1.31,7,0,0.5,0,0,,0.3,7.8,2,1,,
1,2015-03-20 16:23:40,2015-03-20 16:32:16,N,1,-73.950210571289062,40.826549530029297,-73.938285827636719,40.846347808837891,1,1.50,8,1,0.5,1.95,0,,0.3,11.75,1,1,,
1,2015-03-28 08:52:42,2015-03-28 08:58:43,N,1,-73.938362121582031,40.851108551025391,-73.920989990234375,40.868808746337891,3,2.10,8,0,0.5,0,0,,0.3,8.8,2,1,,
2,2015-03-09 18:18:13,2015-03-09 18:21:42,N,1,-73.944541931152344,40.799915313720703,-73.945060729980469,40.791717529296875,1,.72,4.5,1,0.5,0,0,,0.3,6.3,2,1,,
1,2015-03-05 16:48:20,2015-03-05 16:54:54,N,1,-73.943214416503906,40.843044281005859,-73.940109252929687,40.851486206054688,1,.80,5.5,1,0.5,2,0,,0.3,9.3,1,1,,
2,2015-03-11 17:52:53,2015-03-11 18:12:24,N,1,-73.987113952636719,40.693721771240234,-73.957168579101563,40.729988098144531,1,4.13,16,1,0.5,0,0,,0.3,17.8,2,1,,
1,2015-03-20 00:36:26,2015-03-20 00:42:33,N,1,-73.889663696289062,40.747085571289063,-73.897666931152344,40.739780426025391,1,1.00,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,,
2,2015-03-20 09:00:16,2015-03-20 09:19:34,N,1,-73.946449279785156,40.811641693115234,-73.914604187011719,40.870281219482422,1,6.27,20.5,0,0.5,0,0,,0.3,21.3,2,1,,
2,2015-03-11 12:55:35,2015-03-11 13:01:16,N,1,-73.921348571777344,40.766647338867188,-73.909530639648438,40.766944885253906,1,.81,5.5,0,0.5,0,0,,0.3,6.3,2,1,,
2,2015-03-07 19:23:46,2015-03-07 19:28:39,N,1,-73.921577453613281,40.766963958740234,-73.908241271972656,40.762733459472656,1,.86,5.5,0,0.5,1.58,0,,0.3,7.88,1,1,,
2,2015-03-29 10:23:43,2015-03-29 10:26:12,N,1,-73.922157287597656,40.755001068115234,-73.9158935546875,40.7626953125,1,.63,4,0,0.5,0.96,0,,0.3,5.76,1,1,,
2,2015-03-31 12:42:24,2015-03-31 12:50:16,N,1,-73.976806640625,40.687263488769531,-73.956016540527344,40.683124542236328,3,1.23,7,0,0.5,0,0,,0.3,7.8,2,1,,
2,2015-03-01 03:36:20,2015-03-01 03:41:42,N,1,-73.934577941894531,40.848060607910156,-73.937782287597656,40.848140716552734,1,.44,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,,
2,2015-03-04 11:32:33,2015-03-04 11:39:37,N,1,-73.940101623535156,40.840366363525391,-73.935401916503906,40.857067108154297,1,1.32,7,0,0.5,0,0,,0.3,7.8,2,1,,
2,2015-03-22 18:08:19,2015-03-22 19:01:55,N,1,-73.95367431640625,40.728717803955078,-73.996292114257813,40.753089904785156,1,6.21,36,0,0.5,3,0,,0.3,39.8,1,1,,
1,2015-03-29 19:26:39,2015-03-29 19:29:57,N,1,-73.954818725585937,40.789073944091797,-73.959999084472656,40.779651641845703,1,.80,4.5,0,0.5,0,0,,0.3,5.3,2,1,,
2,2015-03-22 15:52:58,2015-03-22 15:57:11,N,1,-73.942214965820313,40.812042236328125,-73.950904846191406,40.810638427734375,1,.90,5,0,0.5,1.16,0,,0.3,6.96,1,1,,
2,2015-03-05 08:45:23,2015-03-05 09:01:22,N,1,-73.925491333007813,40.761848449707031,-73.9111328125,40.757846832275391,1,1.69,11,0,0.5,2.95,0,,0.3,14.75,1,1,,
2,2015-03-11 09:46:19,2015-03-11 09:57:46,N,5,-73.845573425292969,40.8486328125,-73.857406616210937,40.839870452880859,1,2.06,8,0,0,0,0,,0,8,2,2,,
2,2015-03-26 09:46:20,2015-03-26 10:06:30,N,1,-73.876228332519531,40.767963409423828,-73.814865112304688,40.7376708984375,1,5.10,19.5,0,0.5,5.08,0,,0.3,25.38,1,1,,
2,2015-03-10 21:15:01,2015-03-10 21:20:56,N,1,-73.893707275390625,40.747512817382813,-73.908836364746094,40.744243621826172,1,1.04,6,0.5,0.5,3,0,,0.3,10.3,1,1,,
2,2015-03-25 19:09:41,2015-03-25 19:21:49,N,1,-73.964225769042969,40.710529327392578,-73.956298828125,40.695362091064453,2,1.62,9,1,0.5,0,0,,0.3,10.8,1,1,,
2,2015-03-18 19:52:41,2015-03-18 20:11:31,N,1,-73.940422058105469,40.840057373046875,-73.910835266113281,40.838901519775391,1,2.99,14.5,1,0.5,0,0,,0.3,16.3,1,1,,
2,2015-03-09 20:57:31,2015-03-09 21:13:42,N,1,-73.976898193359375,40.683509826660156,-73.956367492675781,40.656147003173828,1,3.24,14,0.5,0.5,1,0,,0.3,16.3,1,1,,
1,2015-03-28 09:11:37,2015-03-28 09:28:35,N,1,-73.886940002441406,40.871471405029297,-73.93450927734375,40.844669342041016,1,3.80,15.5,0,0.5,0,0,,0.3,16.3,2,1,,
2,2015-03-09 06:39:39,2015-03-09 06:59:52,N,1,-73.888015747070313,40.747104644775391,-73.890159606933594,40.771476745605469,1,4.24,16.5,0,0.5,0,0,,0.3,17.3,2,1,,
2,2015-03-28 17:32:34,2015-03-28 17:44:42,N,1,-73.8441162109375,40.721729278564453,-73.870689392089844,40.728313446044922,1,1.84,9.5,0,0.5,0,0,,0.3,10.3,2,1,,
2,2015-03-10 10:16:18,2015-03-10 10:19:36,N,1,-73.945075988769531,40.808189392089844,-73.941909790039062,40.816291809082031,1,.58,4.5,0,0.5,0,0,,0.3,5.3,2,1,,
2,2015-03-03 12:57:24,2015-03-03 13:10:13,N,1,-73.884651184082031,40.744789123535156,-73.860939025878906,40.757633209228516,1,1.98,10,0,0.5,0,0,,0.3,10.8,2,1,,
1,2015-03-01 02:36:20,2015-03-01 02:44:13,N,1,-73.919548034667969,40.759170532226563,-73.903388977050781,40.745754241943359,1,1.50,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
